run_id,round,client_id,veh_id,selected,committed,drop_reason,drop_group,drop_stage,dl_reason,ul_reason,dl_dist_start_m,dl_dist_end_m,ul_dist_start_m,ul_dist_end_m,dl_rx_power_dbm,dl_sinr_db,dl_per,ul_rx_power_dbm,ul_sinr_db,ul_per,t_round_start,t_deadline,t_dl_done,t_ul_start,t_ul_done,t_down,t_train,t_up,dl_ok,ul_ok,dl_goodput_mbps,ul_goodput_mbps,dl_rtt_ms,ul_rtt_ms,e_comp_j,co2_comp_g,e_comm_j,co2_comm_g,co2_total_g
20260324_203025,15,10f63f9ef1644d28946f55811d5c0f45,flow0.20,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,351.7456158855678,358.6256158855678,360.5167280883578,1.7456158855678154,6.88,1.8911122027899978,1,1,9.352531353698728,8.642709011779898,11.3272904487549,11.783265884108799,0.688,2.8284444444444442e-05,4.582284189752812,0.00018838279446761562,0.00021666723891206006
20260324_203025,15,ef4d4378072c418390660023bb08e754,flow0.40,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,352.8069137529174,356.90691375291743,360.5906872767767,2.80691375291741,4.1,3.6837735238592586,1,1,5.493977070582111,4.221981446667774,14.779073253661133,16.859025314935714,0.4099999999999999,1.6855555555555553e-05,8.332574038706298,0.00034256137714681445,0.00035941693270236997
20260324_203025,15,181563262af349458de801a4db799a04,flow0.25,1,0,out_of_range,out_of_range,DL,out_of_range,not_scheduled,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,0,3.0331658256893657,0.0,19.890355527128136,0.0,0.0,0.0,0.0,0.0,0.0
20260324_203025,15,7c04ed9b2469460cae72a9bf9b16ee66,flow0.54,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,351.6316813931001,355.04168139310013,356.90113918146443,1.6316813931001093,3.41,1.8594577883642955,1,1,9.819770204448,8.73609719830495,11.054521803288786,11.720115573588364,0.34099999999999997,1.4018888888888887e-05,4.420868075646553,0.0001817467986654694,0.00019576568755435826
20260324_203025,15,612533092bcd4bd8b78cb4eb9783fa39,flow0.15,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,353.6482104248834,359.8482104248834,364.91325089800966,3.648210424883416,6.2,5.06504047312626,1,1,4.1597642104358785,3.0138334753427563,16.984636865158482,19.954047276065236,0.62,2.548888888888889e-05,11.245771134572806,0.0004623261466435487,0.00048781503553243757
20260324_203025,15,6aa9a802015647ea8ec960696c2830ee,flow0.17,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,351.95056556985435,353.15056556985434,356.4540159979053,1.9505655698543478,1.2,3.303450428050951,1,1,8.191977291915855,7.623815461517458,12.103089731688858,12.545975505907638,0.11999999999999998,4.933333333333332e-06,6.905741211930774,0.00028390269426826516,0.00028883602760159847
20260324_203025,15,6d3db814bb0b4534926ae1354c441edf,flow0.14,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,353.8660157584007,356.5460157584007,361.3839879876162,3.8660157584006924,2.68,4.837972229215495,1,1,3.9408772435951396,3.119112714036187,17.449949301661107,19.614402748074674,0.268,1.1017777777777779e-05,11.122974102223935,0.0004572778242025395,0.0004682956019803173
20260324_203025,15,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.52,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,351.9008223252455,354.7708223252455,356.750156095344,1.9008223252454854,2.87,1.979333770098492,1,1,8.356790743717605,8.203030901391191,11.983146237295191,12.094932507393874,0.287,1.179888888888889e-05,4.869822980393224,0.0002002038336383881,0.00021200272252727698
20260324_203025,16,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.19,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,378.74365199933555,384.13365199933554,-1.0,3.7436519993355546,5.39,0.0,1,0,4.061394728730585,3.0357470978719197,17.18909542688131,19.881897421359486,0.5389999999999999,2.2158888888888887e-05,3.7436519993355546,0.00015390569330601725,0.00017606458219490614
20260324_203025,16,10f63f9ef1644d28946f55811d5c0f45,flow0.20,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,377.35946539079015,384.23946539079014,387.57827983913813,2.359465390790149,6.88,3.338814448347989,1,1,6.496148345566541,4.633836808987117,13.591351867274609,16.0923791177105,0.688,2.8284444444444442e-05,7.3676870633121325,0.000302893801491721,0.0003311782459361655
20260324_203025,16,0f6739db85574684b10b5dbe4a89e90d,flow0.56,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,378.23936295287155,380.0193629528715,382.98393243828485,3.239362952871545,1.78,2.9645694854133353,1,1,5.157743136359689,5.678757936021375,15.25319309351431,14.53663696696455,0.178,7.317777777777777e-06,7.686217180991548,0.0003159889285518748,0.0003233067063296526
20260324_203025,16,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.52,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,378.50957938365303,381.37957938365304,385.7302715800442,3.5095793836530333,2.87,4.350692196391151,1,1,4.305078645315549,3.5106195264603843,16.695524923310344,18.488374983556405,0.287,1.179888888888889e-05,10.03561767823976,0.0004125753934387457,0.0004243742823276346
20260324_203025,16,6aa9a802015647ea8ec960696c2830ee,flow0.17,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,378.72188064872137,379.92188064872136,384.2832490509127,3.721880648721367,1.2,4.361368402191317,1,1,4.1124923280787815,3.51581185360215,17.081974634540135,18.474717659874138,0.11999999999999998,4.933333333333332e-06,10.263933252008343,0.000421961700360343,0.0004268950336936763
20260324_203025,16,181563262af349458de801a4db799a04,flow0.48,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,379.55407301151604,383.60407301151605,387.59050063844654,4.554073011516039,4.05,3.9864276269304924,1,1,3.6698529346949966,4.271881465547224,18.082825554113633,16.760270602642542,0.40499999999999997,1.6649999999999998e-05,10.533714451911777,0.00043305270524526194,0.00044970270524526194
20260324_203025,16,612533092bcd4bd8b78cb4eb9783fa39,flow0.46,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,378.89916653687857,381.17916653687854,384.58037287297344,3.8991665368785675,2.28,3.4012063360949014,1,1,4.2280391470506675,4.923253149490476,16.84694364690575,15.61221557113834,0.22799999999999995,9.37333333333333e-06,9.00097604102092,0.00037004012613086,0.00037941345946419336
20260324_203025,16,6d3db814bb0b4534926ae1354c441edf,flow0.49,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,379.69823287546967,383.21823287546965,387.3390941495311,4.698232875469671,3.52,4.12086127406144,1,1,3.5540036706727753,4.115193754811318,18.375183594893088,17.076366966801096,0.352,1.447111111111111e-05,10.87952478656183,0.00044726935233643084,0.00046174046344754193
20260324_203025,16,7c04ed9b2469460cae72a9bf9b16ee66,flow0.54,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,377.7068203541057,381.1168203541057,384.56939500730726,2.7068203541056732,3.41,3.452574653201566,1,1,5.688854185377053,4.504070424204565,14.523731847373696,16.322551097494863,0.34099999999999997,1.4018888888888887e-05,7.885682333908022,0.0003241891626162187,0.0003382080515051076
20260324_203025,16,ef4d4378072c418390660023bb08e754,flow0.47,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.0,400.0,379.41316904770196,382.66316904770196,386.5371571824889,4.413169047701956,3.25,3.8739881347869414,1,1,3.789491930582362,4.34241751371204,17.79508757829882,16.623590582726884,0.32499999999999996,1.336111111111111e-05,10.224151249882368,0.00042032621805071957,0.0004336873291618307
20260324_203025,17,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.44,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,402.0572880277692,406.3072880277692,408.1212973531046,2.057288027769175,4.25,1.8140093253354053,1,1,8.074287386250717,9.547853153438218,12.190977268537976,11.210829756086525,0.425,1.7472222222222223e-05,4.778302015772283,0.00019644130509286053,0.00021391352731508275
20260324_203025,17,0f6739db85574684b10b5dbe4a89e90d,flow0.76,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,404.5075884927213,405.5075884927213,409.422762809993,4.507588492721311,1.0,3.915174317271692,1,1,3.7952200862064815,4.468341124452559,17.781653374245813,16.387679533816456,0.09999999999999999,4.111111111111111e-06,10.380349968628849,0.00042674772093251936,0.00043085883204363045
20260324_203025,17,10f63f9ef1644d28946f55811d5c0f45,flow0.86,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,404.98684610041136,405.66684610041136,410.01092733322895,4.986846100411356,0.68,4.344081232817587,1,1,3.381982594598237,3.9643707290949597,18.836705110906788,17.39816689564855,0.068,2.795555555555556e-06,11.502967949637736,0.00047289979348510687,0.0004756953490406624
20260324_203025,17,181563262af349458de801a4db799a04,flow0.56,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,401.7835113865082,403.5635113865082,406.5351308623957,1.7835113865082235,1.78,2.9716194758875076,1,1,9.101321769158485,9.82270221872379,11.48255114895183,11.052871827850572,0.178,7.317777777777777e-06,6.240940600339485,0.00025657200245840105,0.00026388978023617884
20260324_203025,17,ef4d4378072c418390660023bb08e754,flow0.47,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,402.5254666095815,405.7754666095815,408.03521187914254,2.5254666095814855,3.25,2.2597452695610514,1,1,6.512056482008409,7.392505209569523,13.574740733186928,12.740744407421925,0.32499999999999996,1.336111111111111e-05,5.915084513923063,0.00024317569668350368,0.0002565368077946148
20260324_203025,17,612533092bcd4bd8b78cb4eb9783fa39,flow0.59,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,402.4303314696087,408.5103314696087,410.652382597719,2.4303314696086886,6.08,2.1420511281103245,1,1,6.765250831798726,7.949204852981996,13.31829625949248,12.286516791489431,0.608,2.4995555555555556e-05,5.643408161774175,0.00023200677998404942,0.000257002335539605
20260324_203025,17,6aa9a802015647ea8ec960696c2830ee,flow0.64,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,403.6393164544936,406.0193164544936,409.07258300638387,3.63931645449361,2.38,3.0532665518902604,1,1,4.647011088692708,5.773582838162721,16.06955197442591,14.416768420236366,0.23799999999999996,9.784444444444443e-06,8.219216282329,0.00033790111382908113,0.0003476855582735256
20260324_203025,17,6d3db814bb0b4534926ae1354c441edf,flow0.42,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,401.8608777948439,403.1708777948439,406.5635837958624,1.8608777948438728,1.31,3.392706001018553,1,1,8.726728708922483,9.720715657448551,11.726404890535003,11.11070209308869,0.131,5.385555555555556e-06,6.949936796371702,0.00028571962385083664,0.0002911051794063922
20260324_203025,17,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.57,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,402.26535495458614,409.32535495458615,411.21009301549435,2.2653549545861438,7.06,1.8847380609082052,1,1,7.260046357685138,9.158016259040947,12.85644588423758,11.446953481077513,0.7059999999999998,2.902444444444444e-05,5.0924620459484515,0.00020935677300010303,0.00023838121744454747
20260324_203025,17,7c04ed9b2469460cae72a9bf9b16ee66,flow0.46,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400.0,425.0,402.1902085015444,404.4702085015444,406.8779449899783,2.1902085015444186,2.28,2.4077364884338976,1,1,7.50590009153969,8.260081888258728,12.644138180233398,12.053091309336859,0.22799999999999995,9.37333333333333e-06,5.801813234195265,0.00023851898851691647,0.0002478923218502498
20260324_203025,18,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.88,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,429.78653345816383,432.50653345816386,436.6450920415792,4.786533458163831,2.72,4.138558583415318,1,1,3.508561964842235,4.09828416562975,18.493795351726586,17.11155939124408,0.272,1.1182222222222224e-05,10.994371333286807,0.0004519908214795687,0.00046317304370179093
20260324_203025,18,0f6739db85574684b10b5dbe4a89e90d,flow0.45,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,426.8820004054146,431.0720004054146,432.9861610036942,1.8820004054146011,4.19,1.9141605982795795,1,1,8.494982390370176,8.48281668809506,11.885279015360137,11.893798647823251,0.419,1.7225555555555554e-05,4.75324130283397,0.00019541103133872989,0.00021263658689428544
20260324_203025,18,10f63f9ef1644d28946f55811d5c0f45,flow0.72,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,429.0022814607357,432.2522814607357,435.61265662454247,4.002281460735674,3.25,3.3603751638067934,1,1,4.207830470160652,5.089508642978401,16.887350057304346,15.35510161883388,0.32499999999999996,1.336111111111111e-05,9.042844206445864,0.0003717613729316633,0.0003851224840427744
20260324_203025,18,181563262af349458de801a4db799a04,flow0.86,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,427.51167077923424,428.19167077923424,431.8783450145451,2.5116707792342368,0.68,3.686674235310875,1,1,6.628520550973299,7.476365961521901,13.454957164532612,12.669087838450679,0.068,2.795555555555556e-06,8.041682132200549,0.0003306024876571337,0.00033339804321268923
20260324_203025,18,6aa9a802015647ea8ec960696c2830ee,flow0.64,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,427.0123122372517,429.3923122372517,431.9792104383882,2.012312237251706,2.38,2.586898201136478,1,1,7.706154296763746,6.865761774155739,12.478769788175594,13.220450604426537,0.23799999999999996,9.784444444444443e-06,5.892659538956423,0.00024225378104598627,0.0002520382254904307
20260324_203025,18,612533092bcd4bd8b78cb4eb9783fa39,flow0.48,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,426.65532779382164,430.70532779382165,432.5415217003574,1.655327793821641,4.05,1.8361939065357546,1,1,9.609636735443294,9.14721691864244,11.174732547407311,11.45370870963613,0.40499999999999997,1.6649999999999998e-05,4.409618653625273,0.00018128432242681678,0.00019793432242681678
20260324_203025,18,6d3db814bb0b4534926ae1354c441edf,flow0.78,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,427.2391373450469,433.6791373450469,435.6614138321322,2.239137345046913,6.44,1.9822764870853007,1,1,7.438419740816859,8.0988921018466,12.701361658977987,12.172444876063675,0.644,2.6475555555555555e-05,5.212552075674864,0.00021429380755552218,0.00024076936311107774
20260324_203025,18,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.63,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,427.09511521400054,430.79511521400053,433.32287124157085,2.0951152140005433,3.7,2.5277560275703195,1,1,7.348561503481773,6.038325447804093,12.778781853244059,14.097183885512173,0.37,1.5211111111111111e-05,5.886749255356023,0.00024201080272019204,0.00025722191383130313
20260324_203025,18,7c04ed9b2469460cae72a9bf9b16ee66,flow0.77,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,427.1366572842671,429.28665728426705,431.65716422364056,2.1366572842670735,2.15,2.370506939373513,1,1,7.7718796058143615,8.212269319907904,12.425892464977434,12.088127476604738,0.21499999999999997,8.838888888888887e-06,5.692417693327343,0.00023402161628123522,0.00024286050517012412
20260324_203025,18,ef4d4378072c418390660023bb08e754,flow0.87,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,425.0,450.0,429.6316959363179,433.9916959363179,437.79707862721773,4.631695936317897,4.36,3.805382690899819,1,1,3.6350401150579934,4.371796472235978,18.169208934086345,16.567640237344083,0.436,1.7924444444444446e-05,10.339769972667625,0.000425079432209669,0.0004430038766541135
20260324_203025,19,181563262af349458de801a4db799a04,flow0.86,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,451.8218524527661,452.5018524527661,456.53463852870965,1.8218524527661089,0.68,4.032786075943534,1,1,8.705658904115326,8.18695281134122,11.74058668603782,12.106803104246255,0.068,2.795555555555556e-06,7.87103156668141,0.00032358685329690243,0.00032638240885245797
20260324_203025,19,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.43,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,452.35072691508475,456.46072691508476,459.331495126164,2.350726915084749,4.11,2.8707682110792234,1,1,6.570870699371986,5.405026768704053,13.51385212561976,14.900186297448993,0.411,1.6896666666666667e-05,6.656879231703584,0.000273671701747814,0.00029056836841448067
20260324_203025,19,0f6739db85574684b10b5dbe4a89e90d,flow0.49,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,451.9413548743834,455.4613548743834,457.483242317559,1.9413548743834212,3.52,2.021887443175615,1,1,8.198501508102986,7.946535120565153,12.098273065528794,12.288580518453614,0.352,1.447111111111111e-05,4.9741860391468435,0.00020449431494270356,0.00021896542605381468
20260324_203025,19,10f63f9ef1644d28946f55811d5c0f45,flow0.56,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,452.45258192397546,454.23258192397543,457.3964259747629,2.4525819239754583,1.78,3.1638440507874748,1,1,6.304828255327816,5.485990691831222,13.796025633140074,14.789826858402312,0.178,7.317777777777777e-06,7.19834800015667,0.00029593208445088536,0.00030324986222866315
20260324_203025,19,612533092bcd4bd8b78cb4eb9783fa39,flow0.45,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,452.2817286406732,456.4717286406732,459.3493070753361,2.2817286406731796,4.19,2.8775784346629507,1,1,6.731348955133577,5.321102462708759,13.35179238059797,15.017229301301121,0.419,1.7225555555555554e-05,6.598096292667606,0.0002712550698096682,0.0002884806253652238
20260324_203025,19,6aa9a802015647ea8ec960696c2830ee,flow0.66,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,454.654679546805,461.26467954680504,464.9001074223158,4.654679546805028,6.61,3.635427875510743,1,1,3.621683272283768,4.617290143731098,18.2026823089328,16.121187907131127,0.661,2.7174444444444448e-05,10.107821360071142,0.000415543767025147,0.00044271821146959144
20260324_203025,19,6d3db814bb0b4534926ae1354c441edf,flow0.78,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,453.2150309125391,459.6550309125391,464.14741987369604,3.2150309125390777,6.44,4.492388961156962,1,1,4.676229724386196,3.3288996299664664,16.019269358040766,18.986297104022654,0.644,2.6475555555555555e-05,9.95361435427452,0.0004092041456757303,0.00043567970123128583
20260324_203025,19,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.50,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,451.8651490999795,454.82514909997946,456.8560126943078,1.865149099979476,2.96,2.030863594328366,1,1,8.523218281988264,8.200855282480848,11.86557578596341,12.096536743658776,0.296,1.2168888888888889e-05,4.911444491472025,0.00020191494020496104,0.00021408382909384992
20260324_203025,19,7c04ed9b2469460cae72a9bf9b16ee66,flow0.46,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,452.1628133689084,454.4428133689084,457.12561438672105,2.1628133689084166,2.28,2.6828010178126647,1,1,7.101672904221344,5.98101378214332,12.999010375274924,14.16456433967651,0.22799999999999995,9.37333333333333e-06,6.187014895627414,0.00025435505682023813,0.00026372839015357147
20260324_203025,19,ef4d4378072c418390660023bb08e754,flow0.72,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,475.0,451.88371670999146,455.13371670999146,456.83244942854066,1.883716709991461,3.25,1.698732718549195,1,1,8.664458984041273,9.822052785944965,11.76846710993324,11.05323722899287,0.32499999999999996,1.336111111111111e-05,4.431815787815253,0.00018219687127684928,0.00019555798238796038
20260324_203025,20,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.99,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,478.63321573702956,481.94321573702956,484.8731520320256,3.633215737029559,3.31,2.9299362949960255,1,1,4.655624527083176,5.785211815469437,16.054679836986473,14.402271404977597,0.33099999999999996,1.3607777777777776e-05,8.028120179523597,0.0003300449407137479,0.00034365271849152567
20260324_203025,20,0f6739db85574684b10b5dbe4a89e90d,flow0.65,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,477.7485973482015,479.8585973482015,483.16844279325136,2.7485973482014856,2.11,3.3098454450498593,1,1,5.605737968878757,4.587539243856154,14.631007275454206,16.173377624855448,0.21099999999999997,8.674444444444443e-06,7.713365515776275,0.0003171050267596913,0.0003257794712041357
20260324_203025,20,6aa9a802015647ea8ec960696c2830ee,flow0.66,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,477.46306229822477,484.0730622982248,486.03267874957,2.46306229822477,6.61,1.9596164513451981,1,1,6.733658809676635,8.683318784647994,13.349502144008646,11.75567985676908,0.661,2.7174444444444448e-05,5.402486975242567,0.0002221022423155278,0.00024927668675997223
20260324_203025,20,10f63f9ef1644d28946f55811d5c0f45,flow0.84,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,477.5340398068277,479.5840398068277,481.9776207232658,2.534039806827707,2.05,2.3935809164380544,1,1,6.589931639023621,7.486248202171245,13.494294012809732,12.660723146548742,0.20499999999999996,8.427777777777776e-06,6.124411181484788,0.0002517813485721524,0.00026020912634993015
20260324_203025,20,181563262af349458de801a4db799a04,flow0.59,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,479.3512419140385,485.4312419140385,-1.0,4.351241914038496,6.08,0.0,1,0,3.4262576504887563,3.012284079327777,18.71460279262469,19.959178390190814,0.608,2.4995555555555556e-05,4.351241914038496,0.0001788843897993604,0.00020387994535491598
20260324_203025,20,612533092bcd4bd8b78cb4eb9783fa39,flow0.71,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,477.03403551721783,478.59403551721783,482.1302903295355,2.0340355172178306,1.56,3.5362548123176794,1,1,7.603821570971954,6.520100739350257,12.562459202972128,13.566364144059632,0.156,6.413333333333333e-06,7.33841773569435,0.0003016905069118788,0.00030810384024521217
20260324_203025,20,6d3db814bb0b4534926ae1354c441edf,flow0.44,1,0,out_of_range,out_of_range,DL,out_of_range,not_scheduled,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,0,3.031752115982673,0.0,19.894992435154215,0.0,0.0,0.0,0.0,0.0,0.0
20260324_203025,20,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.86,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,478.12821492446426,478.80821492446427,483.49202987788055,3.1282149244642596,0.68,4.683814953416288,1,1,4.796326857842291,4.0859773875598195,15.81744151235512,17.137309635526023,0.068,2.795555555555556e-06,10.153937354588692,0.00041743964679975733,0.0004202352023553129
20260324_203025,20,ef4d4378072c418390660023bb08e754,flow0.72,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,477.33572239338537,480.58572239338537,483.44429255288736,2.3357223933853675,3.25,2.858570159501994,1,1,6.562382242175082,5.346632437335099,13.522589401207405,14.981333038451645,0.32499999999999996,1.336111111111111e-05,6.623577632638359,0.0002723026360084659,0.000285663747119577
20260324_203025,20,7c04ed9b2469460cae72a9bf9b16ee66,flow0.56,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0,500.0,479.85429916531217,481.63429916531214,-1.0,4.85429916531217,1.78,0.0,1,0,3.1434737351628015,3.0120627504379507,19.53825192257527,19.95991168528005,0.178,7.317777777777777e-06,4.85429916531217,0.00019956563235172254,0.0002068834101295003
