run_id,round,client_id,veh_id,selected,committed,drop_reason,t_round_start,t_deadline,t_dl_done,t_ul_start,t_ul_done,t_down,t_train,t_up,dl_ok,ul_ok,dl_goodput_mbps,ul_goodput_mbps,dl_rtt_ms,ul_rtt_ms,e_comp_j,co2_comp_g,e_comm_j,co2_comm_g,co2_total_g
20260217_195229,9,f17f84785b9e492b8f931ce901cfef07,flow0.43,1,1,,200.0,225.0,201.80413253464212,222.45091684021463,224.49290756356964,1.8041325346421218,20.64678430557251,2.0419907233550134,1,1,8.85461421830063,8.019928317693363,19.8484947165581,23.393336283338,371.6421175003052,0.02064678430557251,4.867118619674642,0.00027039547887081343,0.020917179784443324
20260217_195229,10,049aca93722a4058bb7fa28a0e73d79a,flow0.11,1,1,,225.0,250.0,227.03918120972767,238.7755033742632,241.0459293951151,2.0391812097276727,11.736322164535522,2.2704260208519145,1,1,7.7608629777779505,7.056396000593882,24.60825208637678,28.24388405191217,211.2537989616394,0.011736322164535523,5.444820241005544,0.0003024900133891969,0.01203881217792472
20260217_195229,10,5d64e4c3705c4f49a3059be5d3221e94,flow0.23,1,0,deadline,225.0,250.0,227.2463448548515,250.3798461461265,-1.0,2.246344854851486,23.133501291275024,0.0,1,0,7.118805335720101,0.0,27.90015373814528,0.0,416.40302324295044,0.023133501291275022,2.246344854851486,0.0001247969363806381,0.023258298227655662
20260217_195229,10,67796efa8fa547efb4f5a4f5665fd43d,flow0.72,1,1,,225.0,250.0,226.82467335212968,241.6507913445308,243.3055740027041,1.824673352129679,14.826117992401123,1.6547826581733034,1,1,8.806910340261297,10.042334561232332,20.037411374128517,15.588021519564151,266.8701238632202,0.014826117992401121,4.306847339389634,0.00023926929663275744,0.015065387289033878
20260217_195229,10,6ed3df4a071c45ffa4ad01d47a951637,flow0.53,1,1,,225.0,250.0,227.00350412595535,238.25924572217727,240.3508210843526,2.003504125955345,11.255741596221924,2.0915753621753197,1,1,7.967750119634264,7.783068878569067,23.633258647574515,24.501743530831348,202.60334873199463,0.011255741596221924,5.140867169218325,0.0002856037316232403,0.011541345327845164
20260217_195229,10,8ab46e6ac96b491ea12e5f38bb416eac,flow0.54,1,1,,225.0,250.0,226.99907941942323,241.53352375154603,243.65766089439663,1.999079419423225,14.534444332122803,2.1241371428506,1,1,7.9989164713887195,7.75957439928358,23.489669211972725,24.61444666569641,261.61999797821045,0.014534444332122804,5.185285133699125,0.000288071396316618,0.014822515728439421
20260217_195229,10,7e04118a4bb9430f83f1d5d4093a191a,flow0.57,1,0,deadline,225.0,250.0,226.87823146905836,248.90285915460524,-1.0,1.8782314690583632,22.024627685546875,0.0,1,0,8.496222913875052,8.066260100591583,21.306467835325286,23.18225077987164,396.44329833984375,0.022024627685546874,1.8782314690583632,0.00010434619272546462,0.02212897387827234
20260217_195229,10,ab822fca30364fd790a4b804455af812,flow0.33,1,1,,225.0,250.0,226.4225418753087,239.4537394232213,240.9448213244982,1.4225418753086956,13.031197547912598,1.4910819012769139,1,1,11.308375922990356,11.042779425668687,11.807582152132891,12.546451378709785,234.56155586242676,0.013031197547912597,3.6591647272240664,0.0002032869292902259,0.013234484477202822
20260217_195229,10,c38d304280e141d5a7bcbea355e84760,flow0.39,1,0,deadline,225.0,250.0,226.5044941992639,249.08853150318845,-1.0,1.5044941992638883,22.58403730392456,0.0,1,0,10.662633583054259,11.079930557288638,13.651644838482945,12.441503855256432,406.5126714706421,0.02258403730392456,1.5044941992638883,8.358301107021601e-05,0.022667620314994776
20260217_195229,10,cbbd8d4ea7144d209780068a1fa4db92,flow0.6,1,1,,225.0,250.0,227.47042342147458,246.56380721053708,249.40116966892745,2.470423421474578,19.0933837890625,2.8373624583903734,1,1,6.430815068585419,5.663140949245076,31.961304690521825,37.34000007835627,343.680908203125,0.0190933837890625,6.726467109060138,0.0003736926171700077,0.01946707640623251
20260217_195229,10,f17f84785b9e492b8f931ce901cfef07,flow0.2,1,1,,225.0,250.0,227.54855560210422,234.54929183867648,237.29480164563532,2.5485556021042157,7.000736236572266,2.745509806958836,1,1,6.235325830174022,5.883948493317743,33.23620996794049,35.68552109451149,126.01325225830078,0.007000736236572266,6.66682031254247,0.00037037890625235943,0.0073711151428246255
