run_id,round,client_id,veh_id,selected,committed,drop_reason,t_round_start,t_deadline,t_dl_done,t_ul_start,t_ul_done,t_down,t_train,t_up,dl_ok,ul_ok,dl_goodput_mbps,ul_goodput_mbps,dl_rtt_ms,ul_rtt_ms,e_comp_j,co2_comp_g,e_comm_j,co2_comm_g,co2_total_g
20260214_153549,9,aeb0fdfa98b445a8b1f6ac8108d56ac5,flow0.54,1,1,,200.0,225.0,201.96292099861188,201.99601039794965,204.18532344399148,1.962920998611878,0.033089399337768555,2.189313046041832,1,1,8.127652314523061,8.018429261577877,22.905335839073878,23.40019645409915,0.595609188079834,3.3089399337768556e-05,5.246890567674626,0.00029149392042636813,0.0003245833197641367
20260214_153549,9,b2b6ac02f98a421c973dc980bf560068,flow0.2,1,1,,200.0,225.0,202.195369581513,202.26681075506647,204.52832775238514,2.195369581513006,0.0714411735534668,2.2615169973186653,1,1,7.2228480934045995,7.130816354706444,27.33705548955191,27.834519278251744,1.2859411239624023,7.14411735534668e-05,5.587645077491004,0.00031042472652727796,0.00038186590008074475
20260214_153549,9,c406908748e04422b4f3b1366968d713,flow0.34,1,1,,200.0,225.0,201.50489086571753,201.57962269249975,203.70489086571752,1.5048908657175275,0.07473182678222656,2.125268173217762,1,1,10.632064547087968,10.632064547087968,13.743083938215248,13.743083938215248,1.3451728820800781,7.473182678222656e-05,4.692793125544171,0.00026071072919689833,0.00033544255597912486
20260214_153549,9,c23f0d0f5e8544098f234200b78ef0e6,flow0.51,1,1,,200.0,225.0,201.98220584697881,202.06586144275823,204.17487170278537,1.9822058469788146,0.08365559577941895,2.1090102600271337,1,1,8.079327984676134,8.105705859791675,23.123042625972115,23.00396587340574,1.505800724029541,8.365559577941895e-05,5.145721237019515,0.00028587340205663974,0.00036952899783605867
20260214_153549,9,cc693d7399294e59a8af0c9ebb3108d9,flow0.43,1,1,,200.0,225.0,201.80413253464212,201.8386879698228,204.01519020600537,1.8041325346421218,0.03455543518066406,2.1765022361825856,1,1,8.85461421830063,8.77723448600879,19.8484947165581,20.15570980816813,0.6219978332519531,3.4555435180664064e-05,5.068885888916,0.00028160477160644445,0.0003161602067871085
20260214_153549,10,0b43e2b14abd458e967a401f83403b86,flow0.11,1,1,,225.0,250.0,227.03918120972767,227.13179848305836,229.57737857324864,2.0391812097276727,0.09261727333068848,2.4455800901902762,1,1,7.7608629777779505,7.64811206971253,24.60825208637678,25.156189335537743,1.6671109199523926,9.261727333068848e-05,5.707551345013087,0.0003170861858340604,0.00040970345916474884
20260214_153549,10,0b94ca284725400ea486d9a33acbcc20,flow0.23,1,1,,225.0,250.0,227.2463448548515,227.29143290760112,229.74885486253328,2.246344854851486,0.04508805274963379,2.4574219549321583,1,1,7.118805335720101,7.111349453970906,27.90015373814528,27.940980179004978,0.8115849494934082,4.508805274963379e-05,5.932477787249724,0.0003295820992916513,0.0003746701520412851
20260214_153549,10,2619b319acaa4ef79628bf35108d62ae,flow0.72,1,1,,225.0,250.0,226.82467335212968,226.89254134643815,229.29109232076638,1.824673352129679,0.06786799430847168,2.3985509743282307,1,1,8.806910340261297,8.996235830917556,20.037411374128517,19.296525142592035,1.2216238975524902,6.786799430847168e-05,5.422499813622025,0.00030124998964566806,0.0003691179839541397
20260214_153549,10,2691870f725e4ff29ee9abc79e0babad,flow0.53,1,1,,225.0,250.0,227.00350412595535,227.08123120534682,229.51137766733623,2.003504125955345,0.07772707939147949,2.430146461989409,1,1,7.967750119634264,7.941873964993514,23.633258647574515,23.753116764397397,1.3990874290466309,7.77270793914795e-05,5.648723818939459,0.000313817989941081,0.0003915450693325605
20260214_153549,10,aeb0fdfa98b445a8b1f6ac8108d56ac5,flow0.54,1,1,,225.0,250.0,226.99907941942323,227.09012670641053,229.5059015586144,1.999079419423225,0.09104728698730469,2.4157748522038673,1,1,7.9989164713887195,7.963997830208118,23.489669211972725,23.65060299943421,1.6388511657714844,9.104728698730469e-05,5.622741697729026,0.00031237453876272364,0.0004034218257500283
20260214_153549,10,a0c90ffa6a314b658be64f3cf1311b79,flow0.57,1,1,,225.0,250.0,226.87823146905836,226.89290136423048,229.4020540491767,1.8782314690583632,0.01466989517211914,2.50915268494623,1,1,8.496222913875052,8.365914601712166,21.306467835325286,21.859660306855034,0.26405811309814453,1.466989517211914e-05,5.641960496477708,0.00031344224980431714,0.00032811214497643627
20260214_153549,10,b2b6ac02f98a421c973dc980bf560068,flow0.33,1,1,,225.0,250.0,226.4225418753087,226.4654741472661,228.89861401859972,1.4225418753086956,0.04293227195739746,2.4331398713336228,1,1,11.308375922990356,11.467172883299819,11.807582152132891,11.378135743171887,0.7727808952331543,4.293227195739746e-05,5.07225168230913,0.00028179176012828495,0.0003247240320856824
20260214_153549,10,c23f0d0f5e8544098f234200b78ef0e6,flow0.39,1,1,,225.0,250.0,226.5044941992639,226.59769226025327,228.98978335649036,1.5044941992638883,0.09319806098937988,2.3920910962370954,1,1,10.662633583054259,10.755490079094717,13.651644838482945,13.37628402755655,1.677565097808838,9.319806098937989e-05,5.092630843619531,0.0002829239357566406,0.0003761219967460205
20260214_153549,10,c406908748e04422b4f3b1366968d713,flow0.6,1,1,,225.0,250.0,227.47042342147458,227.57064696273434,230.107021633576,2.470423421474578,0.10022354125976562,2.536374670841667,1,1,6.430815068585419,6.321036197570164,31.961304690521825,32.66996137955021,1.8040237426757812,0.00010022354125976564,6.274985427737079,0.00034861030154094885,0.00044883384280071446
20260214_153549,10,cc693d7399294e59a8af0c9ebb3108d9,flow0.2,1,1,,225.0,250.0,227.54855560210422,227.56821226027682,230.18658390720043,2.5485556021042157,0.019656658172607422,2.618371646923606,1,1,6.235325830174022,6.12769759594887,33.23620996794049,33.96401762520461,0.3538198471069336,1.965665817260742e-05,6.476113072489625,0.00035978405958275695,0.00037944071775536435
